Value,Depth,Log,Well,Type
32.48,3083.8,Deep_RES,100070706218W500,Induction(oohm)
31.23,3083.9,Deep_RES,100070706218W500,Induction(oohm)
30.3,3084,Deep_RES,100070706218W500,Induction(oohm)
29.36,3084.1,Deep_RES,100070706218W500,Induction(oohm)
28.43,3084.2,Deep_RES,100070706218W500,Induction(oohm)
27.49,3084.3,Deep_RES,100070706218W500,Induction(oohm)
26.55,3084.4,Deep_RES,100070706218W500,Induction(oohm)
25.62,3084.5,Deep_RES,100070706218W500,Induction(oohm)
24.69,3084.6,Deep_RES,100070706218W500,Induction(oohm)
23.93,3084.7,Deep_RES,100070706218W500,Induction(oohm)
23.7,3084.8,Deep_RES,100070706218W500,Induction(oohm)
23.48,3084.9,Deep_RES,100070706218W500,Induction(oohm)
23.26,3085,Deep_RES,100070706218W500,Induction(oohm)
23.04,3085.1,Deep_RES,100070706218W500,Induction(oohm)
22.82,3085.2,Deep_RES,100070706218W500,Induction(oohm)
22.6,3085.3,Deep_RES,100070706218W500,Induction(oohm)
22.38,3085.4,Deep_RES,100070706218W500,Induction(oohm)
22.16,3085.5,Deep_RES,100070706218W500,Induction(oohm)
21.92,3085.6,Deep_RES,100070706218W500,Induction(oohm)
22.19,3085.7,Deep_RES,100070706218W500,Induction(oohm)
22.47,3085.8,Deep_RES,100070706218W500,Induction(oohm)
22.76,3085.9,Deep_RES,100070706218W500,Induction(oohm)
23.2,3086,Deep_RES,100070706218W500,Induction(oohm)
22.88,3086.1,Deep_RES,100070706218W500,Induction(oohm)
22.12,3086.2,Deep_RES,100070706218W500,Induction(oohm)
21.37,3086.3,Deep_RES,100070706218W500,Induction(oohm)
20.62,3086.4,Deep_RES,100070706218W500,Induction(oohm)
19.86,3086.5,Deep_RES,100070706218W500,Induction(oohm)
18.97,3086.6,Deep_RES,100070706218W500,Induction(oohm)
17.99,3086.7,Deep_RES,100070706218W500,Induction(oohm)
17.02,3086.8,Deep_RES,100070706218W500,Induction(oohm)
16.04,3086.9,Deep_RES,100070706218W500,Induction(oohm)
15.06,3087,Deep_RES,100070706218W500,Induction(oohm)
13.81,3087.1,Deep_RES,100070706218W500,Induction(oohm)
13.99,3087.2,Deep_RES,100070706218W500,Induction(oohm)
14.41,3087.3,Deep_RES,100070706218W500,Induction(oohm)
14.84,3087.4,Deep_RES,100070706218W500,Induction(oohm)
15.26,3087.5,Deep_RES,100070706218W500,Induction(oohm)
15.69,3087.6,Deep_RES,100070706218W500,Induction(oohm)
16.11,3087.7,Deep_RES,100070706218W500,Induction(oohm)
16.53,3087.8,Deep_RES,100070706218W500,Induction(oohm)
17.6,3087.9,Deep_RES,100070706218W500,Induction(oohm)
20.34,3088,Deep_RES,100070706218W500,Induction(oohm)
23.09,3088.1,Deep_RES,100070706218W500,Induction(oohm)
25.84,3088.2,Deep_RES,100070706218W500,Induction(oohm)
30.39,3088.3,Deep_RES,100070706218W500,Induction(oohm)
37.73,3088.4,Deep_RES,100070706218W500,Induction(oohm)
45.02,3088.5,Deep_RES,100070706218W500,Induction(oohm)
52.34,3088.6,Deep_RES,100070706218W500,Induction(oohm)
61.55,3088.7,Deep_RES,100070706218W500,Induction(oohm)
61.35,3088.8,Deep_RES,100070706218W500,Induction(oohm)
61.07,3088.9,Deep_RES,100070706218W500,Induction(oohm)
60.79,3089,Deep_RES,100070706218W500,Induction(oohm)
60.51,3089.1,Deep_RES,100070706218W500,Induction(oohm)
60.12,3089.2,Deep_RES,100070706218W500,Induction(oohm)
61.59,3089.3,Deep_RES,100070706218W500,Induction(oohm)
63.97,3089.4,Deep_RES,100070706218W500,Induction(oohm)
66.33,3089.5,Deep_RES,100070706218W500,Induction(oohm)
68.7,3089.6,Deep_RES,100070706218W500,Induction(oohm)
71.07,3089.7,Deep_RES,100070706218W500,Induction(oohm)
72.25,3089.8,Deep_RES,100070706218W500,Induction(oohm)
70.06,3089.9,Deep_RES,100070706218W500,Induction(oohm)
67.58,3090,Deep_RES,100070706218W500,Induction(oohm)
65.09,3090.1,Deep_RES,100070706218W500,Induction(oohm)
62.93,3090.2,Deep_RES,100070706218W500,Induction(oohm)
60.86,3090.3,Deep_RES,100070706218W500,Induction(oohm)
58.79,3090.4,Deep_RES,100070706218W500,Induction(oohm)
56.74,3090.5,Deep_RES,100070706218W500,Induction(oohm)
54.67,3090.6,Deep_RES,100070706218W500,Induction(oohm)
52.6,3090.7,Deep_RES,100070706218W500,Induction(oohm)
50.54,3090.8,Deep_RES,100070706218W500,Induction(oohm)
49.69,3090.9,Deep_RES,100070706218W500,Induction(oohm)
49.53,3091,Deep_RES,100070706218W500,Induction(oohm)
49.37,3091.1,Deep_RES,100070706218W500,Induction(oohm)
49.21,3091.2,Deep_RES,100070706218W500,Induction(oohm)
49.05,3091.3,Deep_RES,100070706218W500,Induction(oohm)
48.89,3091.4,Deep_RES,100070706218W500,Induction(oohm)
48.74,3091.5,Deep_RES,100070706218W500,Induction(oohm)
48.63,3091.6,Deep_RES,100070706218W500,Induction(oohm)
50.62,3091.7,Deep_RES,100070706218W500,Induction(oohm)
52.1,3091.8,Deep_RES,100070706218W500,Induction(oohm)
53.59,3091.9,Deep_RES,100070706218W500,Induction(oohm)
55.07,3092,Deep_RES,100070706218W500,Induction(oohm)
56.55,3092.1,Deep_RES,100070706218W500,Induction(oohm)
58.03,3092.2,Deep_RES,100070706218W500,Induction(oohm)
59.51,3092.3,Deep_RES,100070706218W500,Induction(oohm)
61,3092.4,Deep_RES,100070706218W500,Induction(oohm)
62.43,3092.5,Deep_RES,100070706218W500,Induction(oohm)
63.74,3092.6,Deep_RES,100070706218W500,Induction(oohm)
65,3092.7,Deep_RES,100070706218W500,Induction(oohm)
66.27,3092.8,Deep_RES,100070706218W500,Induction(oohm)
67.54,3092.9,Deep_RES,100070706218W500,Induction(oohm)
68.8,3093,Deep_RES,100070706218W500,Induction(oohm)
70.07,3093.1,Deep_RES,100070706218W500,Induction(oohm)
71.33,3093.2,Deep_RES,100070706218W500,Induction(oohm)
72.6,3093.3,Deep_RES,100070706218W500,Induction(oohm)
74.27,3093.4,Deep_RES,100070706218W500,Induction(oohm)
77.65,3093.5,Deep_RES,100070706218W500,Induction(oohm)
81.04,3093.6,Deep_RES,100070706218W500,Induction(oohm)
84.43,3093.7,Deep_RES,100070706218W500,Induction(oohm)
87.82,3093.8,Deep_RES,100070706218W500,Induction(oohm)
91.22,3093.9,Deep_RES,100070706218W500,Induction(oohm)
94.61,3094,Deep_RES,100070706218W500,Induction(oohm)
98,3094.1,Deep_RES,100070706218W500,Induction(oohm)
101.4,3094.2,Deep_RES,100070706218W500,Induction(oohm)
104.8,3094.3,Deep_RES,100070706218W500,Induction(oohm)
108.2,3094.4,Deep_RES,100070706218W500,Induction(oohm)
111.6,3094.5,Deep_RES,100070706218W500,Induction(oohm)
114.7,3094.6,Deep_RES,100070706218W500,Induction(oohm)
115.1,3094.7,Deep_RES,100070706218W500,Induction(oohm)
115.4,3094.8,Deep_RES,100070706218W500,Induction(oohm)
115.8,3094.9,Deep_RES,100070706218W500,Induction(oohm)
116.3,3095,Deep_RES,100070706218W500,Induction(oohm)
115.5,3095.1,Deep_RES,100070706218W500,Induction(oohm)
113.6,3095.2,Deep_RES,100070706218W500,Induction(oohm)
111.7,3095.3,Deep_RES,100070706218W500,Induction(oohm)
109.8,3095.4,Deep_RES,100070706218W500,Induction(oohm)
107.9,3095.5,Deep_RES,100070706218W500,Induction(oohm)
106,3095.6,Deep_RES,100070706218W500,Induction(oohm)
103.9,3095.7,Deep_RES,100070706218W500,Induction(oohm)
105.1,3095.8,Deep_RES,100070706218W500,Induction(oohm)
106.5,3095.9,Deep_RES,100070706218W500,Induction(oohm)
107.9,3096,Deep_RES,100070706218W500,Induction(oohm)
109.3,3096.1,Deep_RES,100070706218W500,Induction(oohm)
110.7,3096.2,Deep_RES,100070706218W500,Induction(oohm)
112.1,3096.3,Deep_RES,100070706218W500,Induction(oohm)
113.5,3096.4,Deep_RES,100070706218W500,Induction(oohm)
114.9,3096.5,Deep_RES,100070706218W500,Induction(oohm)
116.3,3096.6,Deep_RES,100070706218W500,Induction(oohm)
117.7,3096.7,Deep_RES,100070706218W500,Induction(oohm)
119.6,3096.8,Deep_RES,100070706218W500,Induction(oohm)
119.3,3096.9,Deep_RES,100070706218W500,Induction(oohm)
118.7,3097,Deep_RES,100070706218W500,Induction(oohm)
118.1,3097.1,Deep_RES,100070706218W500,Induction(oohm)
117.5,3097.2,Deep_RES,100070706218W500,Induction(oohm)
116.9,3097.3,Deep_RES,100070706218W500,Induction(oohm)
116.9,3097.4,Deep_RES,100070706218W500,Induction(oohm)
120.5,3097.5,Deep_RES,100070706218W500,Induction(oohm)
134.7,3097.6,Deep_RES,100070706218W500,Induction(oohm)
148.9,3097.7,Deep_RES,100070706218W500,Induction(oohm)
163,3097.8,Deep_RES,100070706218W500,Induction(oohm)
177.2,3097.9,Deep_RES,100070706218W500,Induction(oohm)
191.4,3098,Deep_RES,100070706218W500,Induction(oohm)
205.6,3098.1,Deep_RES,100070706218W500,Induction(oohm)
219.7,3098.2,Deep_RES,100070706218W500,Induction(oohm)
233.9,3098.3,Deep_RES,100070706218W500,Induction(oohm)
248.1,3098.4,Deep_RES,100070706218W500,Induction(oohm)
260.4,3098.5,Deep_RES,100070706218W500,Induction(oohm)
266.1,3098.6,Deep_RES,100070706218W500,Induction(oohm)
273,3098.7,Deep_RES,100070706218W500,Induction(oohm)
272.7,3098.8,Deep_RES,100070706218W500,Induction(oohm)
272.3,3098.9,Deep_RES,100070706218W500,Induction(oohm)
271.8,3099,Deep_RES,100070706218W500,Induction(oohm)
271.3,3099.1,Deep_RES,100070706218W500,Induction(oohm)
270.8,3099.2,Deep_RES,100070706218W500,Induction(oohm)
270.4,3099.3,Deep_RES,100070706218W500,Induction(oohm)
277.8,3099.4,Deep_RES,100070706218W500,Induction(oohm)
283.8,3099.5,Deep_RES,100070706218W500,Induction(oohm)
289.8,3099.6,Deep_RES,100070706218W500,Induction(oohm)
295.8,3099.7,Deep_RES,100070706218W500,Induction(oohm)
301.8,3099.8,Deep_RES,100070706218W500,Induction(oohm)
307.8,3099.9,Deep_RES,100070706218W500,Induction(oohm)
311.5,3100,Deep_RES,100070706218W500,Induction(oohm)
297.4,3100.1,Deep_RES,100070706218W500,Induction(oohm)
287.2,3100.2,Deep_RES,100070706218W500,Induction(oohm)
277.1,3100.3,Deep_RES,100070706218W500,Induction(oohm)
266.9,3100.4,Deep_RES,100070706218W500,Induction(oohm)
258.1,3100.5,Deep_RES,100070706218W500,Induction(oohm)
249.9,3100.6,Deep_RES,100070706218W500,Induction(oohm)
241.6,3100.7,Deep_RES,100070706218W500,Induction(oohm)
233.4,3100.8,Deep_RES,100070706218W500,Induction(oohm)
225.1,3100.9,Deep_RES,100070706218W500,Induction(oohm)
216.9,3101,Deep_RES,100070706218W500,Induction(oohm)
208.7,3101.1,Deep_RES,100070706218W500,Induction(oohm)
200.4,3101.2,Deep_RES,100070706218W500,Induction(oohm)
192.2,3101.3,Deep_RES,100070706218W500,Induction(oohm)
183.9,3101.4,Deep_RES,100070706218W500,Induction(oohm)
175.7,3101.5,Deep_RES,100070706218W500,Induction(oohm)
168.6,3101.6,Deep_RES,100070706218W500,Induction(oohm)
161.6,3101.7,Deep_RES,100070706218W500,Induction(oohm)
154.7,3101.8,Deep_RES,100070706218W500,Induction(oohm)
147.7,3101.9,Deep_RES,100070706218W500,Induction(oohm)
140.8,3102,Deep_RES,100070706218W500,Induction(oohm)
133.9,3102.1,Deep_RES,100070706218W500,Induction(oohm)
127,3102.2,Deep_RES,100070706218W500,Induction(oohm)
120,3102.3,Deep_RES,100070706218W500,Induction(oohm)
115.2,3102.4,Deep_RES,100070706218W500,Induction(oohm)
116.6,3102.5,Deep_RES,100070706218W500,Induction(oohm)
117.6,3102.6,Deep_RES,100070706218W500,Induction(oohm)
122.5,3102.7,Deep_RES,100070706218W500,Induction(oohm)
129.6,3102.8,Deep_RES,100070706218W500,Induction(oohm)
138.9,3102.9,Deep_RES,100070706218W500,Induction(oohm)
150.5,3103,Deep_RES,100070706218W500,Induction(oohm)
162.1,3103.1,Deep_RES,100070706218W500,Induction(oohm)
196,3103.2,Deep_RES,100070706218W500,Induction(oohm)
239.9,3103.3,Deep_RES,100070706218W500,Induction(oohm)
283.9,3103.4,Deep_RES,100070706218W500,Induction(oohm)
327.7,3103.5,Deep_RES,100070706218W500,Induction(oohm)
371.6,3103.6,Deep_RES,100070706218W500,Induction(oohm)
415.6,3103.7,Deep_RES,100070706218W500,Induction(oohm)
459.4,3103.8,Deep_RES,100070706218W500,Induction(oohm)
503.5,3103.9,Deep_RES,100070706218W500,Induction(oohm)
547.2,3104,Deep_RES,100070706218W500,Induction(oohm)
588.6,3104.1,Deep_RES,100070706218W500,Induction(oohm)
599.3,3104.2,Deep_RES,100070706218W500,Induction(oohm)
609.5,3104.3,Deep_RES,100070706218W500,Induction(oohm)
617,3104.4,Deep_RES,100070706218W500,Induction(oohm)
608.1,3104.5,Deep_RES,100070706218W500,Induction(oohm)
589.8,3104.6,Deep_RES,100070706218W500,Induction(oohm)
571.5,3104.7,Deep_RES,100070706218W500,Induction(oohm)
553.2,3104.8,Deep_RES,100070706218W500,Induction(oohm)
534.9,3104.9,Deep_RES,100070706218W500,Induction(oohm)
523.2,3105,Deep_RES,100070706218W500,Induction(oohm)
525.6,3105.1,Deep_RES,100070706218W500,Induction(oohm)
545.4,3105.2,Deep_RES,100070706218W500,Induction(oohm)
572,3105.3,Deep_RES,100070706218W500,Induction(oohm)
598.8,3105.4,Deep_RES,100070706218W500,Induction(oohm)
639.4,3105.5,Deep_RES,100070706218W500,Induction(oohm)
682.7,3105.6,Deep_RES,100070706218W500,Induction(oohm)
726,3105.7,Deep_RES,100070706218W500,Induction(oohm)
769.2,3105.8,Deep_RES,100070706218W500,Induction(oohm)
812.6,3105.9,Deep_RES,100070706218W500,Induction(oohm)
855.7,3106,Deep_RES,100070706218W500,Induction(oohm)
898.9,3106.1,Deep_RES,100070706218W500,Induction(oohm)
938.6,3106.2,Deep_RES,100070706218W500,Induction(oohm)
911.5,3106.3,Deep_RES,100070706218W500,Induction(oohm)
852.7,3106.4,Deep_RES,100070706218W500,Induction(oohm)
794.2,3106.5,Deep_RES,100070706218W500,Induction(oohm)
735.5,3106.6,Deep_RES,100070706218W500,Induction(oohm)
676.8,3106.7,Deep_RES,100070706218W500,Induction(oohm)
637.7,3106.8,Deep_RES,100070706218W500,Induction(oohm)
637.7,3106.9,Deep_RES,100070706218W500,Induction(oohm)
637.7,3107,Deep_RES,100070706218W500,Induction(oohm)
648.7,3107.1,Deep_RES,100070706218W500,Induction(oohm)
661.6,3107.2,Deep_RES,100070706218W500,Induction(oohm)
674.5,3107.3,Deep_RES,100070706218W500,Induction(oohm)
687.5,3107.4,Deep_RES,100070706218W500,Induction(oohm)
700.4,3107.5,Deep_RES,100070706218W500,Induction(oohm)
713.3,3107.6,Deep_RES,100070706218W500,Induction(oohm)
726.2,3107.7,Deep_RES,100070706218W500,Induction(oohm)
739.2,3107.8,Deep_RES,100070706218W500,Induction(oohm)
752.1,3107.9,Deep_RES,100070706218W500,Induction(oohm)
765,3108,Deep_RES,100070706218W500,Induction(oohm)
778,3108.1,Deep_RES,100070706218W500,Induction(oohm)
788.4,3108.2,Deep_RES,100070706218W500,Induction(oohm)
788.4,3108.3,Deep_RES,100070706218W500,Induction(oohm)
767.1,3108.4,Deep_RES,100070706218W500,Induction(oohm)
745,3108.5,Deep_RES,100070706218W500,Induction(oohm)
722.7,3108.6,Deep_RES,100070706218W500,Induction(oohm)
700.5,3108.7,Deep_RES,100070706218W500,Induction(oohm)
678.2,3108.8,Deep_RES,100070706218W500,Induction(oohm)
655.9,3108.9,Deep_RES,100070706218W500,Induction(oohm)
633.7,3109,Deep_RES,100070706218W500,Induction(oohm)
611.5,3109.1,Deep_RES,100070706218W500,Induction(oohm)
591.4,3109.2,Deep_RES,100070706218W500,Induction(oohm)
588.6,3109.3,Deep_RES,100070706218W500,Induction(oohm)
620.2,3109.4,Deep_RES,100070706218W500,Induction(oohm)
647.2,3109.5,Deep_RES,100070706218W500,Induction(oohm)
674.3,3109.6,Deep_RES,100070706218W500,Induction(oohm)
701.4,3109.7,Deep_RES,100070706218W500,Induction(oohm)
728.5,3109.8,Deep_RES,100070706218W500,Induction(oohm)
755.7,3109.9,Deep_RES,100070706218W500,Induction(oohm)
782.7,3110,Deep_RES,100070706218W500,Induction(oohm)
807.7,3110.1,Deep_RES,100070706218W500,Induction(oohm)
814.2,3110.2,Deep_RES,100070706218W500,Induction(oohm)
820.7,3110.3,Deep_RES,100070706218W500,Induction(oohm)
827.2,3110.4,Deep_RES,100070706218W500,Induction(oohm)
840.6,3110.5,Deep_RES,100070706218W500,Induction(oohm)
872.7,3110.6,Deep_RES,100070706218W500,Induction(oohm)
904.7,3110.7,Deep_RES,100070706218W500,Induction(oohm)
936.7,3110.8,Deep_RES,100070706218W500,Induction(oohm)
968.8,3110.9,Deep_RES,100070706218W500,Induction(oohm)
988.5,3111,Deep_RES,100070706218W500,Induction(oohm)
988.5,3111.1,Deep_RES,100070706218W500,Induction(oohm)
1015.2,3111.2,Deep_RES,100070706218W500,Induction(oohm)
1088.8,3111.3,Deep_RES,100070706218W500,Induction(oohm)
1162.7,3111.4,Deep_RES,100070706218W500,Induction(oohm)
1236.1,3111.5,Deep_RES,100070706218W500,Induction(oohm)
1290.1,3111.6,Deep_RES,100070706218W500,Induction(oohm)
1332.8,3111.7,Deep_RES,100070706218W500,Induction(oohm)
1349.3,3111.8,Deep_RES,100070706218W500,Induction(oohm)
1249.5,3111.9,Deep_RES,100070706218W500,Induction(oohm)
1155.8,3112,Deep_RES,100070706218W500,Induction(oohm)
1061.9,3112.1,Deep_RES,100070706218W500,Induction(oohm)
967.9,3112.2,Deep_RES,100070706218W500,Induction(oohm)
874,3112.3,Deep_RES,100070706218W500,Induction(oohm)
779.8,3112.4,Deep_RES,100070706218W500,Induction(oohm)
700.7,3112.5,Deep_RES,100070706218W500,Induction(oohm)
721.3,3112.6,Deep_RES,100070706218W500,Induction(oohm)
768.6,3112.7,Deep_RES,100070706218W500,Induction(oohm)
815.9,3112.8,Deep_RES,100070706218W500,Induction(oohm)
863.3,3112.9,Deep_RES,100070706218W500,Induction(oohm)
910.5,3113,Deep_RES,100070706218W500,Induction(oohm)
990.8,3113.1,Deep_RES,100070706218W500,Induction(oohm)
1119.3,3113.2,Deep_RES,100070706218W500,Induction(oohm)
1247.7,3113.3,Deep_RES,100070706218W500,Induction(oohm)
1376.6,3113.4,Deep_RES,100070706218W500,Induction(oohm)
1504.7,3113.5,Deep_RES,100070706218W500,Induction(oohm)
1633.2,3113.6,Deep_RES,100070706218W500,Induction(oohm)
1761.7,3113.7,Deep_RES,100070706218W500,Induction(oohm)
1890.1,3113.8,Deep_RES,100070706218W500,Induction(oohm)
1976.6,3113.9,Deep_RES,100070706218W500,Induction(oohm)
1888,3114,Deep_RES,100070706218W500,Induction(oohm)
1785,3114.1,Deep_RES,100070706218W500,Induction(oohm)
1682,3114.2,Deep_RES,100070706218W500,Induction(oohm)
1579.2,3114.3,Deep_RES,100070706218W500,Induction(oohm)
1475.9,3114.4,Deep_RES,100070706218W500,Induction(oohm)
1373.3,3114.5,Deep_RES,100070706218W500,Induction(oohm)
1270.3,3114.6,Deep_RES,100070706218W500,Induction(oohm)
1173.7,3114.7,Deep_RES,100070706218W500,Induction(oohm)
1139.6,3114.8,Deep_RES,100070706218W500,Induction(oohm)
1105.3,3114.9,Deep_RES,100070706218W500,Induction(oohm)
1074.4,3115,Deep_RES,100070706218W500,Induction(oohm)
1062.4,3115.1,Deep_RES,100070706218W500,Induction(oohm)
1050.5,3115.2,Deep_RES,100070706218W500,Induction(oohm)
1038.5,3115.3,Deep_RES,100070706218W500,Induction(oohm)
1026.5,3115.4,Deep_RES,100070706218W500,Induction(oohm)
1014.6,3115.5,Deep_RES,100070706218W500,Induction(oohm)
994.5,3115.6,Deep_RES,100070706218W500,Induction(oohm)
961.6,3115.7,Deep_RES,100070706218W500,Induction(oohm)
928.7,3115.8,Deep_RES,100070706218W500,Induction(oohm)
895.8,3115.9,Deep_RES,100070706218W500,Induction(oohm)
866.3,3116,Deep_RES,100070706218W500,Induction(oohm)
899.8,3116.1,Deep_RES,100070706218W500,Induction(oohm)
945.6,3116.2,Deep_RES,100070706218W500,Induction(oohm)
991.4,3116.3,Deep_RES,100070706218W500,Induction(oohm)
1037.4,3116.4,Deep_RES,100070706218W500,Induction(oohm)
1083.1,3116.5,Deep_RES,100070706218W500,Induction(oohm)
1128.9,3116.6,Deep_RES,100070706218W500,Induction(oohm)
1144.1,3116.7,Deep_RES,100070706218W500,Induction(oohm)
1111.9,3116.8,Deep_RES,100070706218W500,Induction(oohm)
1081.7,3116.9,Deep_RES,100070706218W500,Induction(oohm)
1051.8,3117,Deep_RES,100070706218W500,Induction(oohm)
1031.4,3117.1,Deep_RES,100070706218W500,Induction(oohm)
1071.7,3117.2,Deep_RES,100070706218W500,Induction(oohm)
1102.3,3117.3,Deep_RES,100070706218W500,Induction(oohm)
1132.9,3117.4,Deep_RES,100070706218W500,Induction(oohm)
1154.9,3117.5,Deep_RES,100070706218W500,Induction(oohm)
899.6,3117.6,Deep_RES,100070706218W500,Induction(oohm)
908,3117.7,Deep_RES,100070706218W500,Induction(oohm)
922.7,3117.8,Deep_RES,100070706218W500,Induction(oohm)
943,3117.9,Deep_RES,100070706218W500,Induction(oohm)
919.9,3118,Deep_RES,100070706218W500,Induction(oohm)
882.5,3118.1,Deep_RES,100070706218W500,Induction(oohm)
846.1,3118.2,Deep_RES,100070706218W500,Induction(oohm)
846.1,3118.3,Deep_RES,100070706218W500,Induction(oohm)
1116,3118.4,Deep_RES,100070706218W500,Induction(oohm)
1314.1,3118.5,Deep_RES,100070706218W500,Induction(oohm)
1525.2,3118.6,Deep_RES,100070706218W500,Induction(oohm)
1483.8,3118.7,Deep_RES,100070706218W500,Induction(oohm)
1417.9,3118.8,Deep_RES,100070706218W500,Induction(oohm)
1351.7,3118.9,Deep_RES,100070706218W500,Induction(oohm)
1285.9,3119,Deep_RES,100070706218W500,Induction(oohm)
1227.9,3119.1,Deep_RES,100070706218W500,Induction(oohm)
1260.3,3119.2,Deep_RES,100070706218W500,Induction(oohm)
1289.3,3119.3,Deep_RES,100070706218W500,Induction(oohm)
1317.8,3119.4,Deep_RES,100070706218W500,Induction(oohm)
1231.5,3119.5,Deep_RES,100070706218W500,Induction(oohm)
1146.3,3119.6,Deep_RES,100070706218W500,Induction(oohm)
1061.1,3119.7,Deep_RES,100070706218W500,Induction(oohm)
975.9,3119.8,Deep_RES,100070706218W500,Induction(oohm)
890.5,3119.9,Deep_RES,100070706218W500,Induction(oohm)
814.8,3120,Deep_RES,100070706218W500,Induction(oohm)
814.8,3120.1,Deep_RES,100070706218W500,Induction(oohm)
844,3120.2,Deep_RES,100070706218W500,Induction(oohm)
916.8,3120.3,Deep_RES,100070706218W500,Induction(oohm)
989.9,3120.4,Deep_RES,100070706218W500,Induction(oohm)
1062.5,3120.5,Deep_RES,100070706218W500,Induction(oohm)
1135.4,3120.6,Deep_RES,100070706218W500,Induction(oohm)
1208.3,3120.7,Deep_RES,100070706218W500,Induction(oohm)
1244.2,3120.8,Deep_RES,100070706218W500,Induction(oohm)
1251.3,3120.9,Deep_RES,100070706218W500,Induction(oohm)
1152.6,3121,Deep_RES,100070706218W500,Induction(oohm)
1062.7,3121.1,Deep_RES,100070706218W500,Induction(oohm)
972.8,3121.2,Deep_RES,100070706218W500,Induction(oohm)
882.9,3121.3,Deep_RES,100070706218W500,Induction(oohm)
846.1,3121.4,Deep_RES,100070706218W500,Induction(oohm)
846.1,3121.5,Deep_RES,100070706218W500,Induction(oohm)
937.1,3121.6,Deep_RES,100070706218W500,Induction(oohm)
1024.8,3121.7,Deep_RES,100070706218W500,Induction(oohm)
1112.5,3121.8,Deep_RES,100070706218W500,Induction(oohm)
1200.4,3121.9,Deep_RES,100070706218W500,Induction(oohm)
1287.8,3122,Deep_RES,100070706218W500,Induction(oohm)
1336.6,3122.1,Deep_RES,100070706218W500,Induction(oohm)
1267.6,3122.2,Deep_RES,100070706218W500,Induction(oohm)
1164.3,3122.3,Deep_RES,100070706218W500,Induction(oohm)
1060.7,3122.4,Deep_RES,100070706218W500,Induction(oohm)
957.6,3122.5,Deep_RES,100070706218W500,Induction(oohm)
873.3,3122.6,Deep_RES,100070706218W500,Induction(oohm)
826.6,3122.7,Deep_RES,100070706218W500,Induction(oohm)
828.4,3122.8,Deep_RES,100070706218W500,Induction(oohm)
830.6,3122.9,Deep_RES,100070706218W500,Induction(oohm)
832.8,3123,Deep_RES,100070706218W500,Induction(oohm)
834.3,3123.1,Deep_RES,100070706218W500,Induction(oohm)
752.5,3123.2,Deep_RES,100070706218W500,Induction(oohm)
691.8,3123.3,Deep_RES,100070706218W500,Induction(oohm)
630.9,3123.4,Deep_RES,100070706218W500,Induction(oohm)
570.3,3123.5,Deep_RES,100070706218W500,Induction(oohm)
509.5,3123.6,Deep_RES,100070706218W500,Induction(oohm)
448.7,3123.7,Deep_RES,100070706218W500,Induction(oohm)
388,3123.8,Deep_RES,100070706218W500,Induction(oohm)
351.2,3123.9,Deep_RES,100070706218W500,Induction(oohm)
332.2,3124,Deep_RES,100070706218W500,Induction(oohm)
313.1,3124.1,Deep_RES,100070706218W500,Induction(oohm)
294.1,3124.2,Deep_RES,100070706218W500,Induction(oohm)
275,3124.3,Deep_RES,100070706218W500,Induction(oohm)
265.1,3124.4,Deep_RES,100070706218W500,Induction(oohm)
258.2,3124.5,Deep_RES,100070706218W500,Induction(oohm)
251.3,3124.6,Deep_RES,100070706218W500,Induction(oohm)
244.4,3124.7,Deep_RES,100070706218W500,Induction(oohm)
239.2,3124.8,Deep_RES,100070706218W500,Induction(oohm)
239.2,3124.9,Deep_RES,100070706218W500,Induction(oohm)
239.2,3125,Deep_RES,100070706218W500,Induction(oohm)
239.2,3125.1,Deep_RES,100070706218W500,Induction(oohm)
239.2,3125.2,Deep_RES,100070706218W500,Induction(oohm)
239.2,3125.3,Deep_RES,100070706218W500,Induction(oohm)
239.2,3125.4,Deep_RES,100070706218W500,Induction(oohm)
239.2,3125.5,Deep_RES,100070706218W500,Induction(oohm)
239.2,3125.6,Deep_RES,100070706218W500,Induction(oohm)
239.2,3125.7,Deep_RES,100070706218W500,Induction(oohm)
243.4,3125.8,Deep_RES,100070706218W500,Induction(oohm)
252.1,3125.9,Deep_RES,100070706218W500,Induction(oohm)
260.7,3126,Deep_RES,100070706218W500,Induction(oohm)
269.4,3126.1,Deep_RES,100070706218W500,Induction(oohm)
287.5,3126.2,Deep_RES,100070706218W500,Induction(oohm)
328.6,3126.3,Deep_RES,100070706218W500,Induction(oohm)
369.9,3126.4,Deep_RES,100070706218W500,Induction(oohm)
410.8,3126.5,Deep_RES,100070706218W500,Induction(oohm)
451.9,3126.6,Deep_RES,100070706218W500,Induction(oohm)
493.1,3126.7,Deep_RES,100070706218W500,Induction(oohm)
534.2,3126.8,Deep_RES,100070706218W500,Induction(oohm)
575.4,3126.9,Deep_RES,100070706218W500,Induction(oohm)
616.4,3127,Deep_RES,100070706218W500,Induction(oohm)
657.5,3127.1,Deep_RES,100070706218W500,Induction(oohm)
698.6,3127.2,Deep_RES,100070706218W500,Induction(oohm)
734.6,3127.3,Deep_RES,100070706218W500,Induction(oohm)
727.1,3127.4,Deep_RES,100070706218W500,Induction(oohm)
717.9,3127.5,Deep_RES,100070706218W500,Induction(oohm)
